YDL056W	MBP1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL106C	PHO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDL170W	UGA3	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR034C	LYS14	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR043C	NRG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR043C	NRG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR096W	GIS1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR096W	GIS1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR096W	GIS1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR096W	GIS1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR123C	INO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	contributes to	GO:0003700
YDR123C	INO2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	contributes to	GO:0003700
YDR146C	SWI5	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR146C	SWI5	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR169C	STB3	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR207C	UME6	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR207C	UME6	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR207C	UME6	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR213W	UPC2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR213W	UPC2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR216W	ADR1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR253C	MET32	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR253C	MET32	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR253C	MET32	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR253C	MET32	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR259C	YAP6	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR310C	SUM1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR310C	SUM1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR421W	ARO80	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR421W	ARO80	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR423C	CAD1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR463W	STP1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR463W	STP1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR463W	STP1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YDR463W	STP1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL013C	PDR1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL013C	PDR1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL035C	MIG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL035C	MIG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL035C	MIG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL035C	MIG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL035C	MIG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL035C	MIG1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL071W	AFT1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL071W	AFT1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL073W	HSF1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YGL166W	CUP2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL166W	CUP2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL209W	MIG2	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL209W	MIG2	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL237C	HAP2	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	contributes to	GO:0003700
YGL254W	FZF1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGL254W	FZF1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGR044C	RME1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YGR288W	MAL13	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YJL056C	ZAP1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YJL089W	SIP4	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YJL103C	GSM1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YJL103C	GSM1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YJL110C	GZF3	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YJL110C	GZF3	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YJR060W	CBF1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YJR060W	CBF1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YJR127C	RSF2	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YLL054C	""	Uncharacterized	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR014C	PPR1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR098C	CHA4	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YLR131C	ACE2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR228C	ECM22	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR228C	ECM22	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR256W	HAP1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR256W	HAP1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR266C	PDR8	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR451W	LEU3	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YLR451W	LEU3	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YML007W	YAP1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YML076C	WAR1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YML076C	WAR1	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YMR016C	SOK2	Verified	GO:0003700	DNA-binding transcription factor activity	molecular_function	enables	GO:0003700
YMR021C	MAC1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR037C	MSN2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR037C	MSN2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR037C	MSN2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR037C	MSN2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR037C	MSN2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR037C	MSN2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR042W	ARG80	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR042W	ARG80	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR042W	ARG80	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR043W	MCM1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR043W	MCM1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR043W	MCM1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR043W	MCM1	Verified	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR043W	MCM1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR043W	MCM1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR043W	MCM1	Verified	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR070W	MOT3	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR070W	MOT3	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR070W	MOT3	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR136W	GAT2	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
YMR172W	HOT1	Verified	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	enables	GO:0003700
