S000002646	YDR238C	SEC26	SECretory	coatomer subunit beta	Essential beta-coat protein of the COPI coatomer	S. cerevisiae	ORF
S000002647	YDR239C	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000002648	YDR240C	SNU56	Small NUclear ribonucleoprotein associated	MUD10	Component of U1 snRNP required for mRNA splicing via spliceosome	S. cerevisiae	ORF
S000002650	YDR242W	AMD2	AMiDase	putative amidase	Putative amidase	S. cerevisiae	ORF
S000002651	YDR243C	PRP28	Pre-mRNA Processing	mRNA splicing protein PRP28	Pre-mRNA splicing factor	S. cerevisiae	ORF
S000002652	YDR244W	PEX5	PEroXin	PAS10	Peroxisomal membrane signal receptor for peroxisomal matrix proteins	S. cerevisiae	ORF
S000002653	YDR245W	MNN10	MaNNosyltransferase	alpha-1,6-mannosyltransferase|BED1|REC41|SLC2	Subunit of a Golgi mannosyltransferase complex	S. cerevisiae	ORF
S000002654	YDR246W	TRS23	TRapp Subunit	TRAPP subunit TRS23	Core component of transport protein particle (TRAPP) complexes I-III	S. cerevisiae	ORF
S000002655	YDR247W	VHS1	Viable in a Hal3 Sit4 background	putative serine/threonine protein kinase VHS1	Cytoplasmic serine/threonine protein kinase	S. cerevisiae	ORF
S000002656	YDR248C	""	""	gluconokinase	Putative gluconokinase	S. cerevisiae	ORF
S000002657	YDR249C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002659	YDR251W	PAM1	Pp2A Multicopy suppressor	""	Essential protein of unknown function	S. cerevisiae	ORF
S000002660	YDR252W	BTT1	BTf Three	CCR4-NOT core subunit BTT1	Heterotrimeric nascent polypeptide-associated complex beta3 subunit	S. cerevisiae	ORF
S000002661	YDR253C	MET32	METhionine requiring	""	Zinc-finger DNA-binding transcription factor	S. cerevisiae	ORF
S000002662	YDR254W	CHL4	CHromosome Loss	CTF17|MCM17	Outer kinetochore protein required for chromosome stability	S. cerevisiae	ORF
S000002663	YDR255C	RMD5	Required for Meiotic nuclear Division	GID2|ubiquitin-protein ligase RMD5	Component of GID Complex that confers ubiquitin ligase (U3) activity	S. cerevisiae	ORF
S000002664	YDR256C	CTA1	CaTalase A	catalase A	Catalase A	S. cerevisiae	ORF
S000002665	YDR257C	RKM4	Ribosomal lysine (K) Methyltransferase	ribosomal lysine N-methyltransferase|RMS1|SET7	Ribosomal lysine methyltransferase	S. cerevisiae	ORF
S000002666	YDR258C	HSP78	Heat Shock Protein	chaperone ATPase HSP78	Oligomeric mitochondrial matrix chaperone	S. cerevisiae	ORF
S000002667	YDR259C	YAP6	Yeast homolog of AP-1	HAL7	Basic leucine zipper (bZIP) transcription factor	S. cerevisiae	ORF
S000002668	YDR260C	SWM1	Spore Wall Maturation	APC13	Subunit of the anaphase-promoting complex (APC)	S. cerevisiae	ORF
S000002669	YDR261C	EXG2	EXo-1,3-beta-Glucanase	glucan exo-1,3-beta-glucosidase	Exo-1,3-beta-glucanase	S. cerevisiae	ORF
S000002670	YDR262W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002671	YDR263C	DIN7	DNA Damage INducible	DIN3|exodeoxyribonuclease DIN7	Mitochondrial nuclease functioning in DNA repair and replication	S. cerevisiae	ORF
S000002672	YDR264C	AKR1	AnKyrin Repeat containing	palmitoyltransferase AKR1	Palmitoyl transferase involved in protein palmitoylation	S. cerevisiae	ORF
S000002673	YDR265W	PEX10	PEroXin	PAS4|ubiquitin-protein ligase peroxin 10	Peroxisomal membrane E3 ubiquitin ligase	S. cerevisiae	ORF
S000002674	YDR266C	HEL2	Histone E3 Ligase	E3 ubiquitin-protein ligase HEL2|RQT1	RING finger ubiquitin ligase (E3)	S. cerevisiae	ORF
S000002675	YDR267C	CIA1	Cytosolic Iron-sulfur protein Assembly	iron-sulfur cluster assembly protein CIA1	Component of cytosolic iron-sulfur protein assembly (CIA) machinery	S. cerevisiae	ORF
S000002676	YDR268W	MSW1	Mitochondrial aminoacyl-tRNA Synthetase, tryptophan (W)	tryptophan--tRNA ligase MSW1	Mitochondrial tryptophanyl-tRNA synthetase	S. cerevisiae	ORF
S000002678	YDR270W	CCC2	Cross-Complements Ca(2+) phenotype of csg1	Cu(2+)-transporting P-type ATPase CCC2	Cu(+2)-transporting P-type ATPase	S. cerevisiae	ORF
S000002680	YDR272W	GLO2	GLyOxalase	hydroxyacylglutathione hydrolase GLO2	Cytoplasmic glyoxalase II	S. cerevisiae	ORF
S000002681	YDR273W	DON1	DONut	""	Meiosis-specific component of the spindle pole body	S. cerevisiae	ORF
S000002682	YDR274C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002683	YDR275W	BSC2	Bypass of Stop Codon	""	Protein of unknown function	S. cerevisiae	ORF
S000002684	YDR276C	PMP3	Plasma Membrane Proteolipid	SNA1	Small plasma membrane protein	S. cerevisiae	ORF
S000002685	YDR277C	MTH1	MSN Three Homolog	BPC1|DGT1|HTR1	Negative regulator of the glucose-sensing signal transduction pathway	S. cerevisiae	ORF
S000002686	YDR278C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002687	YDR279W	RNH202	RNase H	Rnh2B	Ribonuclease H2 subunit	S. cerevisiae	ORF
S000002688	YDR280W	RRP45	Ribosomal RNA Processing	exosome non-catalytic core subunit RRP45	Exosome non-catalytic core component	S. cerevisiae	ORF
S000002689	YDR281C	PHM6	PHosphate Metabolism	""	Protein of unknown function	S. cerevisiae	ORF
S000002690	YDR282C	MRX10	Mitochondrial oRganization of gene eXpression (MIOREX)	""	Mitochondrial inner membrane protein of unknown function	S. cerevisiae	ORF
S000002691	YDR283C	GCN2	General Control Nonderepressible	AAS1|AAS102|NDR2|serine/threonine-protein kinase GCN2	Protein kinase	S. cerevisiae	ORF
S000002692	YDR284C	DPP1	Diacylglycerol Pyrophosphate Phosphatase	bifunctional diacylglycerol diphosphate phosphatase/phosphatidate phosphatase|ZRG1	Diacylglycerol pyrophosphate (DGPP) phosphatase	S. cerevisiae	ORF
S000002693	YDR285W	ZIP1	molecular ZIPper	""	Transverse filament protein of the synaptonemal complex	S. cerevisiae	ORF
S000002694	YDR286C	MGP12	Mitochondrial Glutaredoxin-like Protein of 12 kDa	""	Mitochondrial protein of unknown function	S. cerevisiae	ORF
S000002695	YDR287W	INM2	INositol Monophosphatase	inositol monophosphate 1-phosphatase INM2	Inositol monophosphatase	S. cerevisiae	ORF
S000002696	YDR288W	NSE3	Non SMC Element	Smc5-Smc6 complex subunit NSE3	Component of the SMC5-SMC6 complex	S. cerevisiae	ORF
S000002697	YDR289C	RTT103	Regulator of Ty1 Transposition	""	Protein involved in transcription termination by RNA polymerase II	S. cerevisiae	ORF
S000002699	YDR291W	HRQ1	Homologous to RecQ protein	ATP-dependent 3'-5' DNA helicase	3'-5' DNA helicase of the conserved RecQ family	S. cerevisiae	ORF
S000002700	YDR292C	SRP101	Signal Recognition Particle	Signal recognition particle receptor subunit alpha	Signal recognition particle (SRP) receptor alpha subunit	S. cerevisiae	ORF
S000002701	YDR293C	SSD1	Suppressor of SIT4 Deletion	CLA1|MCS1|mRNA-binding translational repressor SSD1|RLT1|SRK1	Translational repressor with a role in polar growth and wall integrity	S. cerevisiae	ORF
S000002702	YDR294C	DPL1	Dihydrosphingosine Phosphate Lyase	BST1|sphinganine-1-phosphate aldolase DPL1	Dihydrosphingosine phosphate lyase	S. cerevisiae	ORF
S000002703	YDR295C	HDA2	Histone DeAcetylase	PLO2	Subunit of HDA1 histone deacetylase complex	S. cerevisiae	ORF
S000002704	YDR296W	MHR1	Mitochondrial Homologous Recombination	mL67|XTC1	Mitochondrial ribosomal protein of the large subunit	S. cerevisiae	ORF
S000002705	YDR297W	SUR2	SUppressor of Rvs161 and rvs167 mutations	sphingosine hydroxylase|SYR2	Sphinganine C4-hydroxylase	S. cerevisiae	ORF
S000002706	YDR298C	ATP5	ATP synthase	F1F0 ATP synthase subunit 5|OSC1	Subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000002707	YDR299W	BFR2	BreFeldin A Resistance	rRNA-processing protein BFR2	Component of the SSU and 90S preribosomes	S. cerevisiae	ORF
S000002708	YDR300C	PRO1	PROline requiring	glutamate 5-kinase	Gamma-glutamyl kinase	S. cerevisiae	ORF
S000002709	YDR301W	CFT1	Cleavage Factor Two	cleavage/polyadenylation factor CFT1|YHH1	RNA-binding subunit of the mRNA cleavage and polyadenylation factor	S. cerevisiae	ORF
S000002710	YDR302W	GPI11	GlycosylPhosphatidylInositol anchor biosynthesis	mannose-ethanolamine phosphotransferase GPI11	ER membrane protein involved in a late step of GPI anchor assembly	S. cerevisiae	ORF
S000002711	YDR303C	RSC3	Remodel the Structure of Chromatin	""	Component of the RSC chromatin remodeling complex	S. cerevisiae	ORF
S000002712	YDR304C	CPR5	Cyclosporin-sensitive Proline Rotamase	CYP5|peptidylprolyl isomerase family protein CPR5	Peptidyl-prolyl cis-trans isomerase (cyclophilin) of the ER	S. cerevisiae	ORF
S000002713	YDR305C	HNT2	Histidine triad NucleoTide-binding	APH1|bis(5'-adenosyl)-triphosphatase	Dinucleoside triphosphate hydrolase	S. cerevisiae	ORF
S000002714	YDR306C	PFU1	Pheromone, F-box, Ubiquitination	""	F-box protein that regulates pheromone-dependent morphogenesis	S. cerevisiae	ORF
S000002715	YDR307W	PMT7	""	putative dolichyl-phosphate-mannose--protein mannosyltransferase	Putative protein mannosyltransferase similar to Pmt1p	S. cerevisiae	ORF
S000002716	YDR308C	SRB7	Suppressor of RNA polymerase B	MED21|SSX1	Subunit of the RNA polymerase II mediator complex	S. cerevisiae	ORF
S000002717	YDR309C	GIC2	GTPase Interactive Component	""	Rho-family GTPase interacting protein and Cdc42p effector	S. cerevisiae	ORF
S000002718	YDR310C	SUM1	SUppresor of Mar1-1	""	Transcriptional repressor that regulates middle-sporulation genes	S. cerevisiae	ORF
S000002719	YDR311W	TFB1	Transcription Factor B	TFIIH/NER complex subunit TFB1	Subunit of TFIIH and nucleotide excision repair factor 3 complexes	S. cerevisiae	ORF
S000002720	YDR312W	SSF2	Suppressor of ste4 (Four)	rRNA-binding ribosome biosynthesis protein	Protein required for ribosomal large subunit maturation	S. cerevisiae	ORF
S000002721	YDR313C	PIB1	PhosphatidylInositol(3)-phosphate Binding	phosphatidylinositol-3-phosphate-binding ubiquitin-protein ligase	RING-type ubiquitin ligase of the endosomal and vacuolar membranes	S. cerevisiae	ORF
S000002722	YDR314C	RAD34	Homologous to RAD4	""	Protein involved in nucleotide excision repair (NER)	S. cerevisiae	ORF
S000002723	YDR315C	IPK1	Inositol Polyphosphate Kinase	GSL1|inositol pentakisphosphate 2-kinase	Inositol 1,3,4,5,6-pentakisphosphate 2-kinase	S. cerevisiae	ORF
S000002724	YDR316W	OMS1	OXA1 Multicopy Suppressor	putative RNA methyltransferase	Protein integral to the mitochondrial membrane	S. cerevisiae	ORF
S000002725	YDR317W	HIM1	High Induced Mutagenesis	""	Protein of unknown function involved in DNA repair	S. cerevisiae	ORF
S000002726	YDR318W	MCM21	MiniChromosome Maintenance	CTF5	Component of the kinetochore sub-complex COMA	S. cerevisiae	ORF
S000002727	YDR319C	YFT2	""	FIT2A	Protein required for normal ER membrane biosynthesis in response to ER	S. cerevisiae	ORF
S000002728	YDR320C	SWA2	Synthetic lethal With Arf1	AUX1|BUD24	Auxilin-like protein involved in vesicular transport	S. cerevisiae	ORF
S000002729	YDR321W	ASP1	ASParaginase	asparaginase ASP1	Cytosolic L-asparaginase, involved in asparagine catabolism	S. cerevisiae	ORF
S000002730	YDR322W	MRPL35	Mitochondrial Ribosomal Protein, Large subunit	mitochondrial 54S ribosomal protein YmL35|mL38|YmL35	Mitochondrial ribosomal protein of the large subunit	S. cerevisiae	ORF
S000002731	YDR323C	PEP7	carboxyPEPtidase Y-deficient	VAC1|VPL21|VPS19|VPT19	Adaptor protein involved in vesicle-mediated vacuolar protein sorting	S. cerevisiae	ORF
S000002732	YDR324C	UTP4	U Three Protein	""	Subunit of U3-containing 90S preribosome and SSU processome complexes	S. cerevisiae	ORF
S000002733	YDR325W	YCG1	Yeast Cap G	condensin subunit YCG1|TIE1|YCS5	Subunit of the condensin complex	S. cerevisiae	ORF
S000002734	YDR326C	YSP2	Yeast Suicide Protein	LAM2|LTC4	Sterol-binding protein	S. cerevisiae	ORF
S000002736	YDR328C	SKP1	Suppressor of Kinetochore Protein mutant	CBF3D|MGO1|SCF ubiquitin ligase subunit SKP1	Evolutionarily conserved kinetochore protein	S. cerevisiae	ORF
S000002737	YDR329C	PEX3	PEroXin	PAS3	Peroxisomal membrane protein (PMP)	S. cerevisiae	ORF
S000002738	YDR330W	UBX5	UBiquitin regulatory X	""	UBX domain-containing protein that interacts with Cdc48p	S. cerevisiae	ORF
S000002739	YDR331W	GPI8	GlycosylPhosphatidylInositol anchor biosynthesis	GPI-anchor transamidase	Catalytic subunit of the ER membrane GPI transamidase complex	S. cerevisiae	ORF
S000002740	YDR332W	IRC3	Increased Recombination Centers	double-stranded DNA-dependent ATPase	Double-stranded DNA-dependent helicase of the DExH/D-box family	S. cerevisiae	ORF
S000002741	YDR333C	RQC1	Ribosome Quality Control	""	Component of the ribosome quality control complex (RQC)	S. cerevisiae	ORF
S000002742	YDR334W	SWR1	SWi2/snf2-Related	chromatin-remodeling protein SWR1	Swi2/Snf2-related ATPase	S. cerevisiae	ORF
S000002743	YDR335W	MSN5	Multicopy suppressor of SNf1 mutation	KAP142|karyopherin MSN5|STE21	Karyopherin	S. cerevisiae	ORF
S000002744	YDR336W	MRX8	Mitochondrial oRganization of gene eXpression (MIOREX)	""	Protein that associates with mitochondrial ribosome	S. cerevisiae	ORF
S000002745	YDR337W	MRPS28	Mitochondrial Ribosomal Protein, Small subunit	mitochondrial 37S ribosomal protein MRPS28|uS15m	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000002746	YDR338C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002747	YDR339C	FCF1	Faf1p Copurifying Factor	rRNA-processing protein FCF1|UTP24	PINc domain endonuclease required for early cleavage of 35S pre-rRNA a	S. cerevisiae	ORF
S000002748	YDR340W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002749	YDR341C	""	""	arginine--tRNA ligase|ArgRS|RRS1	Arginyl-tRNA synthetase	S. cerevisiae	ORF
S000002750	YDR342C	HXT7	HeXose Transporter	hexose transporter HXT7	High-affinity glucose transporter	S. cerevisiae	ORF
S000002751	YDR343C	HXT6	HeXose Transporter	hexose transporter HXT6	High-affinity glucose transporter	S. cerevisiae	ORF
S000002752	YDR344C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002753	YDR345C	HXT3	HeXose Transporter	hexose transporter HXT3	Low affinity glucose transporter of the major facilitator superfamily	S. cerevisiae	ORF
S000002754	YDR346C	SVF1	SurVival Factor	SGI1	Protein with a potential role in cell survival pathways	S. cerevisiae	ORF
S000002755	YDR347W	MRP1	Mitochondrial Ribosomal Protein	mitochondrial 37S ribosomal protein MRP1|mS43	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000002756	YDR348C	PAL1	Pears And Lemons	""	Protein of unknown function thought to be involved in endocytosis	S. cerevisiae	ORF
S000002757	YDR349C	YPS7	YaPSin	putative aspartic endopeptidase	Putative GPI-anchored aspartic protease	S. cerevisiae	ORF
S000002758	YDR350C	ATP22	ATPase synthase	TCM10	Specific translational activator for the mitochondrial ATP6 mRNA	S. cerevisiae	ORF
S000002759	YDR351W	SBE2	Suppressor of BEm4	""	Protein required for bud growth	S. cerevisiae	ORF
S000002760	YDR352W	YPQ2	Yeast PQ-loop protein	""	Putative vacuolar membrane transporter for cationic amino acids	S. cerevisiae	ORF
S000002761	YDR353W	TRR1	ThioRedoxin Reductase	thioredoxin-disulfide reductase TRR1	Cytoplasmic thioredoxin reductase	S. cerevisiae	ORF
S000002762	YDR354W	TRP4	TRyPtophan	anthranilate phosphoribosyltransferase	Anthranilate phosphoribosyl transferase	S. cerevisiae	ORF
S000002764	YDR356W	SPC110	Spindle Pole Component	NUF1|XCM1	Inner plaque spindle pole body (SPB) component	S. cerevisiae	ORF
S000002765	YDR357C	CNL1	CNo-Like	BLC1	Subunit of the BLOC-1 complex involved in endosomal maturation	S. cerevisiae	ORF
S000002766	YDR358W	GGA1	Golgi-localized, Gamma-adaptin ear homology, Arf-binding protein	ubiquitin-binding protein	Golgi-localized protein with homology to gamma-adaptin	S. cerevisiae	ORF
S000002767	YDR359C	EAF1	Esa1p-Associated Factor	VID21	Component of the NuA4 histone acetyltransferase complex	S. cerevisiae	ORF
S000002769	YDR361C	BCP1	""	protein-transporting protein BCP1	Essential nuclear chaperone for ribosomal protein Rpl23p	S. cerevisiae	ORF
S000002770	YDR362C	TFC6	Transcription Factor C	tau 91|transcription factor TFIIIC subunit TFC6	Subunit of RNA polymerase III transcription initiation factor complex	S. cerevisiae	ORF
S000002771	YDR363W	ESC2	Establishment of Silent Chromatin	""	Sumo-like domain protein	S. cerevisiae	ORF
S000002772	YDR364C	CDC40	Cell Division Cycle	PRP17|SLT15|SLU4	Pre-mRNA splicing factor	S. cerevisiae	ORF
S000002773	YDR365C	ESF1	Eighteen S rRNA Factor	pre-rRNA-processing protein ESF1	Nucleolar protein involved in pre-rRNA processing	S. cerevisiae	ORF
S000002774	YDR366C	MOR1	Mitochondrial mORphology affecting	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002775	YDR367W	KEI1	Kex2-cleavable protein Essential for Inositol phosphorylceramide synthesis	""	Component of inositol phosphorylceramide (IPC) synthase	S. cerevisiae	ORF
S000002776	YDR368W	YPR1	Yeast Putative Reductase	trifunctional aldehyde reductase/carbonyl reductase (NADPH)/glucose 1-dehydrogenase (NADP(+)) YPR1	NADPH-dependent aldo-keto reductase	S. cerevisiae	ORF
S000002777	YDR369C	XRS2	X-Ray Sensitive	""	FHA domain-containing component of the Mre11 complex	S. cerevisiae	ORF
S000002778	YDR370C	DXO1	Decapping eXOnuclease	""	mRNA 5'-end-capping quality-control protein	S. cerevisiae	ORF
S000002779	YDR371W	CTS2	ChiTinaSe	putative chitinase	Putative chitinase	S. cerevisiae	ORF
S000002780	YDR372C	VPS74	Vacuolar Protein Sorting	API1|MNN3	Golgi PI4K effector, PtdIns4P sensor, and retention receptor	S. cerevisiae	ORF
S000002781	YDR373W	FRQ1	FReQuenin homolog	frequenin	N-myristoylated calcium-binding protein	S. cerevisiae	ORF
S000002782	YDR374C	PHO92	PHOsphate metabolism	mRNA-binding phosphate metabolism regulator	Posttranscriptional regulator of phosphate and glucose metabolism	S. cerevisiae	ORF
S000002783	YDR375C	BCS1	ubiquinol-cytochrome c reductase (bc1) Synthesis	bifunctional AAA family ATPase chaperone/translocase BCS1	Protein translocase and chaperone required for Complex III assembly	S. cerevisiae	ORF
S000002784	YDR376W	ARH1	Adrenodoxin Reductase Homolog	NADPH-adrenodoxin reductase	Oxidoreductase of the mitochondrial inner membrane	S. cerevisiae	ORF
S000002785	YDR377W	ATP17	ATP synthase	F1F0 ATP synthase subunit f	Subunit f of the F0 sector of mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000002786	YDR378C	LSM6	Like SM	U4/U6-U5 snRNP complex subunit LSM6	Lsm (Like Sm) protein	S. cerevisiae	ORF
S000002787	YDR379W	RGA2	Rho GTPase Activating Protein	GTPase-activating protein RGA2	GTPase-activating protein for polarity-establishment protein Cdc42p	S. cerevisiae	ORF
S000002788	YDR380W	ARO10	AROmatic amino acid requiring	phenylpyruvate decarboxylase ARO10	Phenylpyruvate decarboxylase	S. cerevisiae	ORF
S000002789	YDR381W	YRA1	Yeast RNA Annealing protein	RNA-binding protein YRA1|SHE11	Nuclear polyadenylated RNA-binding protein	S. cerevisiae	ORF
S000002790	YDR382W	RPP2B	Ribosomal Protein P2 Beta	L45|P2B|ribosomal protein P2B|RPL45|YP2beta|YPA1	Ribosomal protein P2 beta	S. cerevisiae	ORF
S000002791	YDR383C	NKP1	Non-essential Kinetochore Protein	""	Central kinetochore protein and subunit of the Ctf19 complex	S. cerevisiae	ORF
S000002792	YDR384C	ATO3	Ammonia (Ammonium) Transport Outward	putative ammonium permease ATO3	Plasma membrane protein, putative ammonium transporter	S. cerevisiae	ORF
S000002793	YDR385W	EFT2	Elongation Factor Two	elongation factor 2	Elongation factor 2 (EF-2), also encoded by EFT1	S. cerevisiae	ORF
S000002794	YDR386W	MUS81	MMS and UV Sensitive	SLX3	Subunit of structure-specific Mms4p-Mus81p endonuclease	S. cerevisiae	ORF
S000002795	YDR387C	CIN10	Chromosome INstability	""	Putative transporter	S. cerevisiae	ORF
S000002796	YDR388W	RVS167	Reduced Viability on Starvation	amphiphysin	Calmodulin-binding actin-associated protein	S. cerevisiae	ORF
S000002797	YDR389W	SAC7	Suppressor of ACtin	GTPase-activating protein SAC7	GTPase activating protein (GAP) for Rho1p	S. cerevisiae	ORF
S000002798	YDR390C	UBA2	UBiquitin Activating	E1 ubiquitin-activating protein UBA2|UAL1	Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Aos1p	S. cerevisiae	ORF
S000002799	YDR391C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002800	YDR392W	SPT3	SuPpressor of Ty's	transcriptional regulator SPT3	Subunit of the SAGA and SAGA-like transcriptional regulatory complexes	S. cerevisiae	ORF
S000002801	YDR393W	SHE9	Sensitivity to High Expression	MDM33	Protein required for normal mitochondrial morphology	S. cerevisiae	ORF
S000002802	YDR394W	RPT3	Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase	proteasome regulatory particle base subunit RPT3|YNT1|YTA2	ATPase of the 19S regulatory particle of the 26S proteasome	S. cerevisiae	ORF
S000002803	YDR395W	SXM1	Suppressor of mRNA eXport Mutant	KAP108	Nuclear transport factor (karyopherin)	S. cerevisiae	ORF
S000002805	YDR397C	NCB2	Negative Cofactor B	negative cofactor 2 transcription regulator complex subunit NCB2|YDR1	Subunit of a heterodimeric NC2 transcription regulator complex	S. cerevisiae	ORF
S000002806	YDR398W	UTP5	U Three Protein	""	Subunit of U3-containing Small Subunit (SSU) processome complex	S. cerevisiae	ORF
S000002807	YDR399W	HPT1	Hypoxanthine guanine PhosphoribosylTransferase	BRA6|HGPRTase|HPRT|hypoxanthine phosphoribosyltransferase	Dimeric hypoxanthine-guanine phosphoribosyltransferase	S. cerevisiae	ORF
S000002808	YDR400W	URH1	URidine Hydrolase	trifunctional uridine nucleosidase/nicotinamide riboside hydrolase/nicotinic acid riboside hydrolase	Uridine nucleosidase (uridine-cytidine N-ribohydrolase)	S. cerevisiae	ORF
S000002810	YDR402C	DIT2	DITyrosine	CYP56|putative cytochrome P450	N-formyltyrosine oxidase	S. cerevisiae	ORF
S000002811	YDR403W	DIT1	DITyrosine	""	Sporulation-specific enzyme required for spore wall maturation	S. cerevisiae	ORF
S000002812	YDR404C	RPB7	RNA Polymerase B	B16|DNA-directed RNA polymerase II subunit RPB7	RNA polymerase II subunit B16	S. cerevisiae	ORF
S000002813	YDR405W	MRP20	Mitochondrial Ribosomal Protein	mitochondrial 54S ribosomal protein YmL41|MRPL41|uL23m|YmL41	Mitochondrial ribosomal protein of the large subunit	S. cerevisiae	ORF
S000002814	YDR406W	PDR15	Pleiotropic Drug Resistance	ATP-binding cassette multidrug transporter PDR15	Plasma membrane ATP binding cassette (ABC) transporter	S. cerevisiae	ORF
S000002815	YDR407C	TRS120	TRapp Subunit	""	Component of transport protein particle (TRAPP) complex II	S. cerevisiae	ORF
S000002816	YDR408C	ADE8	ADEnine requiring	phosphoribosylglycinamide formyltransferase	Phosphoribosyl-glycinamide transformylase	S. cerevisiae	ORF
S000002817	YDR409W	SIZ1	SAP and mIZ-finger domain	SUMO ligase SIZ1|ULL1	SUMO E3 ligase	S. cerevisiae	ORF
S000002818	YDR410C	STE14	STErile	protein-S-isoprenylcysteine carboxyl O-methyltransferase	Farnesyl cysteine-carboxyl methyltransferase	S. cerevisiae	ORF
S000002819	YDR411C	DFM1	Der1-like Family Member	""	Endoplasmic reticulum (ER) localized protein	S. cerevisiae	ORF
S000002820	YDR412W	RRP17	Ribosomal RNA Processing	""	5' exoribonuclease required for 5' end processing of pre-60S rRNA	S. cerevisiae	ORF
S000002822	YDR414C	ERD1	Endoplasmic reticulum Retention Defective	LDB2	Predicted membrane protein required for lumenal ER protein retention	S. cerevisiae	ORF
S000002823	YDR415C	""	""	putative aminopeptidase	Putative aminopeptidase	S. cerevisiae	ORF
S000002824	YDR416W	SYF1	SYnthetic lethal with cdcForty	mRNA splicing protein SYF1|NTC90	Member of the NineTeen Complex (NTC)	S. cerevisiae	ORF
S000002826	YDR418W	RPL12B	Ribosomal Protein of the Large subunit	L11|L12B|L15B|ribosomal 60S subunit protein L12B|uL11|YL23	Ribosomal 60S subunit protein L12B	S. cerevisiae	ORF
S000002827	YDR419W	RAD30	RADiation sensitive	DBH1|DNA-directed DNA polymerase eta	DNA polymerase eta	S. cerevisiae	ORF
S000002828	YDR420W	HKR1	Hansenula mrakii Killer toxin Resistant	""	Mucin family member that functions as an osmosensor in the HOG pathway	S. cerevisiae	ORF
S000002829	YDR421W	ARO80	AROmatic amino acid requiring	""	Zinc finger transcriptional activator of the Zn2Cys6 family	S. cerevisiae	ORF
S000002830	YDR422C	SIP1	SNF1-Interacting Protein	""	One of three alternate beta-subunits of the Snf1p kinase complex	S. cerevisiae	ORF
S000002831	YDR423C	CAD1	CADmium resistance	YAP2	AP-1-like basic leucine zipper (bZIP) transcriptional activator	S. cerevisiae	ORF
S000002832	YDR424C	DYN2	DYNein	dynein light chain|SLC1	Cytoplasmic light chain dynein, microtubule motor protein	S. cerevisiae	ORF
S000002833	YDR425W	SNX41	Sorting NeXin	""	Sorting nexin	S. cerevisiae	ORF
S000002835	YDR427W	RPN9	Regulatory Particle Non-ATPase	NAS7|proteasome regulatory particle lid subunit RPN9	Non-ATPase regulatory subunit of the 26S proteasome	S. cerevisiae	ORF
S000002836	YDR428C	BNA7	Biosynthesis of NAD	arylformamidase	Formylkynurenine formamidase	S. cerevisiae	ORF
S000002837	YDR429C	TIF35	Translation Initiation Factor	translation initiation factor eIF3 core subunit g	eIF3g subunit of the eukaryotic translation initiation factor 3 (eIF3)	S. cerevisiae	ORF
S000002838	YDR430C	CYM1	CYtosolic Metalloprotease	MOP112	Lysine-specific metalloprotease of the pitrilysin family	S. cerevisiae	ORF
S000002840	YDR432W	NPL3	Nuclear Protein Localization	mRNA-binding protein NPL3|MTR13|MTS1|NAB1|NOP3	RNA-binding protein	S. cerevisiae	ORF
S000002842	YDR434W	GPI17	GlycosylPhosphatidylInositol anchor biosynthesis	GPI-anchor transamidase GPI17	Transmembrane protein	S. cerevisiae	ORF
S000002843	YDR435C	PPM1	Protein Phosphatase Methyltransferase	leucine carboxy methyltransferase	Carboxyl methyltransferase	S. cerevisiae	ORF
S000002844	YDR436W	PPZ2	Protein Phosphatase Z	salt homeostasis regulator	Serine/threonine protein phosphatase Z, isoform of Ppz1p	S. cerevisiae	ORF
S000002845	YDR437W	GPI19	Glycosyl PhosphatidylInositol anchor biosynthesis	phosphatidylinositol N-acetylglucosaminyltransferase GPI19	Subunit of GPI-GlcNAc transferase involved in synthesis of GlcNAc-PI	S. cerevisiae	ORF
S000002846	YDR438W	THI74	THIamine regulon	""	Mitochondrial transporter repressible by thiamine	S. cerevisiae	ORF
S000002847	YDR439W	LRS4	Loss of RDNA Silencing	""	Nucleolar protein that forms a complex with Csm1p	S. cerevisiae	ORF
S000002848	YDR440W	DOT1	Disruptor Of Telomeric silencing	histone methyltransferase DOT1|KMT4|PCH1	Nucleosomal histone H3-Lys79 methylase	S. cerevisiae	ORF
